Time,Irradiance,Outside Air Temp,Zone Air Temp,Panel Temp,Supply Pipe Temp,Tank Temp,Return Pipe Temp,Panel Heat Loss,Supply Pipe Heat Loss,Tank Heat Loss,Return Pipe Heat Loss,Flow Rate,Total Heat Loss
2022-07-14 11:10:00,976.0,35.7,21.111,40.6285572748159,41.600968676741864,40.07950557407038,39.42541212976545,177328.95172767638,1187.541099991952,46683.18513409114,749.7209798693102,0.00063,225949.39894162875
2022-07-14 11:15:00,981.0,35.800000000000004,21.111,40.79110644121057,41.77593125217277,40.312623923782354,39.63752117778356,179579.46389375898,1202.6269518515471,47256.91019826457,772.2823777508509,0.00063,228811.28342162594
2022-07-14 11:20:00,984.0,35.800000000000004,21.111,40.927805742950696,41.939780653043755,40.54081609936797,39.82958805838753,184497.88982001293,1235.6008428180037,47818.51150825794,810.9348985756853,0.00063,234362.93706966456
2022-07-14 11:25:00,988.0,35.9,21.111,41.08053198376539,42.10293890525196,40.76249174895749,40.03207964251583,186394.97419802906,1248.3111323331,48364.07506618279,831.5608288632609,0.00063,236838.9212254082
2022-07-14 11:30:00,991.0,35.9,21.111,41.210431772483375,42.25860416503186,40.97946498555203,40.21471259441057,191068.75438938686,1279.6380049122013,48898.065566042314,868.3148176520311,0.00063,242114.7727779934
2022-07-14 11:35:00,993.0,36.0,21.111,41.35338311221848,42.410093765949426,41.18967649153186,40.4075683960349,192614.13889560837,1290.0000353959067,49415.41484338272,887.0015938140889,0.00063,244206.55536820108
2022-07-14 11:40:00,996.0,36.0,21.111,41.47649443077269,42.557589459501365,41.395413577995356,40.58075290722948,197043.6706729062,1319.682822707608,49921.75217495685,921.8541300995623,0.00063,249206.9598006702
2022-07-14 11:45:00,998.0,36.1,21.111,41.613794710328726,42.7022953146019,41.59476833972575,40.76447778890745,198385.7306519227,1328.679657507192,50412.38203574802,938.703353257859,0.00063,251065.49569843576
2022-07-14 11:50:00,999.0,36.1,21.111,41.72764700182598,42.83874884215992,41.789443233312305,40.928364057367126,202482.12364834102,1356.1402628909696,50891.49432336458,971.684663646316,0.00063,255701.44289824285
2022-07-14 11:55:00,1000.0,36.2,21.111,41.856396576567086,42.97320464126235,41.97765407707537,41.10272090286675,203516.53020327893,1363.0743240271474,51354.698007456886,986.6486153182817,0.00063,257220.95115008124
2022-07-14 12:00:00,996.0,36.2,21.111,41.95367952088996,43.089918648483135,42.15990270473149,41.25617215770108,207016.7599004984,1386.562447437415,51803.228145589375,1017.5299302249933,0.00063,261224.0804237502
2022-07-14 12:05:00,974.0,36.2,21.111,41.99542248245896,43.140649371427244,42.32843806738598,41.39799123498624,208518.6670924596,1396.77175743865,52218.00871466045,1046.0703262624888,0.00063,263179.5178908212
2022-07-14 12:10:00,779.0,36.2,21.111,41.65644873715619,42.73968922518573,42.427199195410424,41.481668370201106,196322.42880891645,1316.0804880548096,52461.068665040475,1062.9099406784899,0.00063,251162.48790269022
2022-07-14 12:15:00,950.0,36.2,21.111,41.91567386457444,43.042328226693726,42.553603612422314,41.58768908442808,205649.3205428201,1376.9851076925656,52772.16121674889,1084.2460911466783,0.00063,260882.71295840826
2022-07-14 12:20:00,829.0,36.3,21.111,41.8254176752202,42.9191993178891,42.648267805301856,41.683629135685415,198803.92365755254,1332.08150553548,53005.13824409078,1083.4290463088078,0.00063,254224.5724534876
2022-07-14 12:25:00,945.0,36.3,21.111,42.06480253899096,43.20139761833593,42.76842325178204,41.78458921926449,207416.96487528435,1388.8725340066762,53300.85152160756,1103.7467695974144,0.00063,263210.435700496
2022-07-14 12:30:00,946.0,36.3,21.111,42.18723783896384,43.3495323370482,42.89415754135556,41.8902431303745,211822.17357795997,1418.683922008095,53610.29482988211,1125.0091027313883,0.00063,267976.16143258155
2022-07-14 12:35:00,912.0,36.3,21.111,42.19703528866611,43.36276927657125,43.007656802003154,41.98577592572046,212174.68474673244,1421.347791379861,53889.626640008304,1144.2346107937508,0.00063,268629.89378891437
2022-07-14 12:40:00,949.0,36.3,21.111,42.30932593330153,43.49592486029282,43.125562467914605,42.08486094246995,216214.88985985427,1448.1447016881689,54179.803006755224,1164.1749860489508,0.00063,273007.01255434664
2022-07-14 12:45:00,986.0,36.3,21.111,42.45967445052484,43.675481429184146,43.25330160189639,42.19216112798581,221624.41306642297,1484.279583436045,54494.18041604844,1185.7686238594808,0.00063,278788.64168976696
